"Index","Library Ref","Library Path","Footprint Ref","Footprint Path","Description","Manufacturer 1","Manufacturer Part Number 1","Location","LCSC","Digikey","Mouser","TME","JAMECO","GenericName","Package","ICtype","Mounting"
"400cc026-ea45-423d-aa36-0a41217598c6","","","","","IC,27C4001","","27C4001","A1330","","","","","","27C4001","","",""
"baf69d7a-07e3-4eb7-800f-da987da48ef0","","","","","IC,74LS08","","74LS08","A1331","","","","","","74LS08","","",""
"5a5bc395-b9c8-43a5-8462-de59431c235d","","","","","IC,M430G2452","TI","M430G2452","A1332","","","","","","M430G2452","","",""
"5449fab7-8bcf-49c8-b52d-129a9dbbc8d3","","","","","IC,MH002C,TO220-4","JRC","MH002C","A1334","","","","","","MH002C","TO220-4","",""
"5a96a465-a153-4836-8ae3-3abf7ee8bd30","","","","","IC,TDA7492","ST","TDA7492","A1335","","","","","","TDA7492","","",""
"9a9cee82-b2d9-46a0-a6d8-cb92b3f28afd","","","","","IC,PIC12F629","","PIC12F629","A1336","","","","","","PIC12F629","","",""
"c5c2a9c1-4d49-4b7e-967a-e5f007a93f52","","","","","IC,MAX1673","","MAX1673","","","","","","","MAX1673","","",""
"f1fb970d-ba65-40fa-a12b-f2b7756e379c","","","","","IC,MAX660","","MAX660","","","","","","","MAX660","","",""
"0143551b-3963-4a34-bcd4-195d53400be8","","","","","IC,TDA7419","","TDA7419","","","","","","","TDA7419","","",""
"c9515881-8b19-4b90-b7a8-ddfe4ac19551","","","","","IC,LT11175,SOT223","","LT11175","","","","","","","LT11175","SOT223","",""
"204f2418-d24d-4c1a-a74a-f93325b7fac1","","","","","IC,74HC4051","","74HC4051","","","","","","","74HC4051","","",""
"58499f98-67dd-48a1-8603-6ff37941cf7d","","","","","IC,AT24C08","ATMEL","AT24C08","","","","","","","AT24C08","","",""
"af7c20f2-2e7e-4d58-a14b-76b5911db10c","","","","","IC,CD4001","","CD4001","","","","","","","CD4001","","",""
"4fe7a186-9a61-49fb-80d9-615ac0699d84","","","","","IC,LF347","","LF347","","","","","","","LF347","","",""
"5f45ca9e-e534-49c1-9574-2c089c8403cc","","","","","IC,LM2903","TI","LM2903","","","","","","","LM2903","","",""
"f2e4dee9-7333-4192-9da7-1b2a8a46e706","","","","","IC","","","","","","","","","","","",""
"97373d9e-32ad-431e-a588-79c2eaf9c216","","","","","IC","","","","","","","","","","","",""
